stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,platform_code,parent_station,level_id
6261,Muzeul Aviatiei,"Str. Barbu Vacarescu, Bucuresti",44.475853,26.107037,,,,
6335,Muzeul Aviatiei,"Str. Barbu Vacarescu, Bucuresti",44.47451,26.107496,,,,
PV1_3675,Muzeul Aviatiei,,44.47584,26.107008,,,,
3566,Muzeul Bacovia,"Sos. Giurgiului, Bucuresti",44.397354,26.095922,,,,
3650,Muzeul Bacovia,"Sos. Giurgiului, Bucuresti",44.39775,26.096039,,,,
7418,Muzeul Bacovia,"Sos. Giurgiului, Bucuresti",44.39803,26.09604,,,,
7434,Muzeul Bacovia,"Sos. Giurgiului, Bucuresti",44.397995,26.096306,,,,
7044,Muzeul Culturii Romilor,"Drumul Sabareni, Bucuresti",44.47455,26.013062,,,,
7053,Muzeul Culturii Romilor,"Drumul Sabareni, Bucuresti",44.474262,26.013842,,,,
12250,Muzeul Satului,"Bd. Regele Mihai I, Bucuresti",44.471767,26.075811,,,,
6628,Muzeul Satului,"Sos.Kiseleff, Bucuresti",44.47275,26.07557,,,,
6849,Muzeul Taranului Roman,"Bd. Ion Mihalache, Bucuresti",44.453804,26.082785,,,,
3761,Nabucului,"Drumul Sarii, Bucuresti",44.420685,26.059238,,,,
3765,Nabucului,"Drumul Sarii, Bucuresti",44.421288,26.059404,,,,
PV1_211,Narciselor,,44.54102,26.20924,,,,
PV1_259,Narciselor,,44.541245,26.209667,,,,
6976,Nasaud,"Calea Ferentari, Bucuresti",44.409138,26.077085,,,,
3463,Navigatiei,"Sos. Chitilei, Bucuresti",44.477867,26.041044,,,,
3537,Navigatiei,"Sos. Chitilei, Bucuresti",44.47802,26.040749,,,,
3233,Neatarnarii,"Bd. Gloriei, Bucuresti",44.48538,26.043615,,,,
3248,Neatarnarii,"Bd. Gloriei, Bucuresti",44.485878,26.04438,,,,
6793,Neatarnarii,"Bd. Gloriei, Bucuresti",44.485634,26.04412,,,,
PV1_3443,Negru Voda,,44.46403,26.340912,,,,
PV1_3453,Negru Voda,,44.46396,26.339872,,,,
7205,Neptun,"Sos. Curtea Domneasca-Teghes, Ilfov",44.394783,25.900406,,,,
7222,Neptun,"Sos. Curtea Domneasca-Teghes, Ilfov",44.395004,25.900822,,,,
3408,Nerva Traian,"Bd. Octavian Goga, Bucuresti",44.42392,26.118038,,,,
3409,Nerva Traian,"Bd. Octavian Goga, Bucuresti",44.423946,26.119194,,,,
PV1_5344,New Point Villas,,44.51973,26.146044,,,,
PV2_741,Nichita Stanescu,,44.522476,25.986603,,,,
PV2_763,Nichita Stanescu,,44.522396,25.985992,,,,
7601,Nicolae Balcescu,"Sos. Giurgiului, Ilfov",44.358295,26.086246,,,,
7636,Nicolae Balcescu,"Sos. Giurgiului, Ilfov",44.358932,26.08651,,,,
PV1_2838,Nicolae Balcescu,,44.358288,26.086206,,,,
PV1_2877,Nicolae Balcescu,,44.358917,26.086548,,,,
PV2_449,Nicolae Balcescu,,44.50259,25.98145,,,,
PV2_484,Nicolae Balcescu,,44.502666,25.981113,,,,
3412,Nicolae Canea,"Sos. Colentina, Bucuresti",44.47576,26.159014,,,,
3438,Nicolae Canea,"Sos. Colentina, Bucuresti",44.47551,26.158623,,,,
7238,Nicolae Canea,"Sos. Colentina, Bucuresti",44.47541,26.1586,,,,
7242,Nicolae Canea,"Sos. Colentina, Bucuresti",44.475395,26.15813,,,,
PV1_2823,Nicolae Canea,,44.475765,26.159008,,,,
PV1_2828,Nicolae Canea,,44.47552,26.158611,,,,
7363,Nicolae Caramfil,"Str. N. Caramfil, Bucuresti",44.479584,26.092604,,,,
7398,Nicolae Golescu,"Str. George Enescu, Bucuresti",44.44327,26.097305,,,,
15102,Nicolae Grigorescu,,44.41331,26.16141,1,,,
14714R,Nicolae Grigorescu 1 (M1/3),,44.41305,26.16138,,2,15102,0
14714T,Nicolae Grigorescu 1 (M1/3),,44.41305,26.16138,,1,15102,0
14715T,Nicolae Grigorescu 2 (M3),,44.41352,26.16137,,3,15102,0
PV1_605,Nicolae Iorga,,44.387016,26.323526,,,,
PV1_606,Nicolae Iorga,,44.38715,26.32354,,,,
14740,Nicolae Teclu,,44.40774,26.19414,1,,,
6220,Nicolae Teclu,"Splaiul Unirii, Bucuresti",44.39515,26.201567,,,,
14740R,Nicolae Teclu,,44.40774,26.19414,,2,14740,0
14740T,Nicolae Teclu,,44.40774,26.19414,,1,14740,0
3736,Nicolae Titulescu,"Calea Grivitei, Bucuresti",44.45074,26.068975,,,,
12011,Nicolae Zamfir,"Str. Gherghitei, Bucuresti",44.473026,26.141397,,,,
PV1_348,Niro,,44.484108,26.175179,,,,
3674,Nitu Vasile,"Str. Emil Racovita, Bucuresti",44.388546,26.11887,,,,
6776,Nitu Vasile,"Bd. C.Brancoveanu, Bucuresti",44.3869,26.110023,,,,
PV1_4710,Notariat,,44.51926,26.244171,,,,
PV1_4711,Notariat,,44.519417,26.244299,,,,
PV1_2796,Nucilor,,44.412666,26.262863,,,,
PV1_2804,Nucilor,,44.412365,26.2634,,,,
8528,Nucului,"DJ 101C, Ilfov",44.732197,26.220888,,,,
8534,Nucului,"DJ 101C, Ilfov",44.731895,26.221172,,,,
PV1_2855,Nucului,,44.260975,26.108816,,,,
PV1_2857,Nucului,,44.261223,26.109129,,,,
PV1_5444,Nucului,,44.46156,26.182838,,,,
3822,Nufarul,"Bd. Iuliu Maniu, Bucuresti",44.43407,25.992565,,,,
3828,Nufarul,"Bd. Iuliu Maniu, Bucuresti",44.434296,25.991934,,,,
PV2_464,Nufarul,,44.434048,25.992735,,,,
PV2_471,Nufarul,,44.43429,25.991901,,,,
7102,Nuferilor,"Sos. Straulesti, Bucuresti",44.490566,26.06452,,,,
7118,Nuferilor,"Sos. Straulesti, Bucuresti",44.491585,26.06436,,,,
8362,Nuferilor,"DC 143, Ilfov",44.485996,25.917885,,,,
8373,Nuferilor,"DC 143, Ilfov",44.485832,25.91808,,,,
PV1_3248,Nuferilor,,44.291218,26.18675,,,,
PV1_3257,Nuferilor,,44.291344,26.186954,,,,
6189,Oaspetilor,"Str. Oaspetilor, Bucuresti",44.50295,26.057625,,,,
7469,Oasului,"Bd. Laminorului, Bucuresti",44.49159,26.027813,,,,
7564,Oasului,"Bd. Laminorului, Bucuresti",44.49201,26.0282,,,,
PV2_1166,Oasului,,44.491604,26.027771,,,,
PV2_1173,Oasului,,44.492016,26.028185,,,,
14700,Obor,,44.44993,26.12412,1,,,
14700R,Obor,,44.44993,26.12412,,2,14700,0
14700T,Obor,,44.44993,26.12412,,1,14700,0
3886,Oborul Nou,"Bd. Ferdinand, Bucuresti",44.44291,26.127127,,,,
8389,Ocolul Silvic,"DJ 101 B, Ilfov",44.69915,26.169104,,,,
8578,Ocolul Silvic,"DJ 101 B, Ilfov",44.699375,26.169367,,,,
PV1_2889,Odai,,44.34244,26.079441,,,,
PV1_3239,Oficiul Postal,,44.327103,26.17507,,,,
PV1_3266,Oficiul Postal,,44.327473,26.174875,,,,
3155,Oficiul Postal 72,"Bd. 1 Decembrie 1918, Bucuresti",44.41434,26.173746,,,,
3227,Oficiul Postal 72,"Bd. 1 Decembrie 1918, Bucuresti",44.41385,26.173534,,,,
6257,Oituz,"Sos. Giurgiului, Ilfov",44.291252,26.060814,,,,
6268,Oituz,"Sos. Giurgiului, Ilfov",44.29118,26.06063,,,,
6620,Oituz,"Sos. Andronache, Bucuresti",44.472782,26.148651,,,,
6629,Oituz,"Str. Oituz, Bucuresti",44.47973,26.14314,,,,
PV1_195,Oituz,,44.472588,26.148272,,,,
PV1_275,Oituz,,44.472504,26.147923,,,,
PV1_2844,Oituz,,44.2912,26.060661,,,,
PV1_2868,Oituz,,44.29128,26.060854,,,,
PV1_5348,Olga Gudynn International School,,44.530647,26.14288,,,,
3452,Opera Comica Pentru Copii,"Calea Giulesti, Bucuresti",44.454227,26.057198,,,,
3453,Opera Comica Pentru Copii,"Calea Giulesti, Bucuresti",44.454533,26.056932,,,,
6511,Opera Nationala,"Splaiul Independentei, Bucuresti",44.43414,26.080713,,,,
6649,Opera Nationala,"Splaiul Independentei, Bucuresti",44.434944,26.078003,,,,
3192,Opris Ilie,"Sos. Oltenitei, Bucuresti",44.400047,26.104612,,,,
3644,Opris Ilie,"Sos. Oltenitei, Bucuresti",44.399857,26.105238,,,,
6466,Oras Buftea,"Oras Buftea, Ilfov",44.575584,25.940868,,,,
7126,Oras Buftea,"Oras Buftea, Ilfov",44.575172,25.941473,,,,
PV9_689,Oras Buftea,,44.57532,25.941643,,,,
PV9_691,Oras Buftea,,44.57556,25.940872,,,,
12162,Ordoreanu,"Sos. Ordoreanu, Ilfov",44.36044,25.88365,,,,
8364,Ordoreanu,"DC 125, Ilfov",44.36146,25.887142,,,,
10827,Orhideelor,"DC 21A, Ilfov",44.69149,26.345968,,,,
10832,Orhideelor,"DC 21A, Ilfov",44.692127,26.345276,,,,
7204,Orhideelor,"Sos. Curtea Domneasca-Teghes, Ilfov",44.391968,25.89632,,,,
7217,Orhideelor,"Sos. Curtea Domneasca-Teghes, Ilfov",44.392204,25.896725,,,,
3676,Orizont,"Drumul Taberei, Bucuresti",44.42512,26.05024,,,,
3706,Orizont,"Drumul Taberei, Bucuresti",44.425434,26.053465,,,,
99080,Orizont,,44.426212,26.057,1,,,
9908R,Orizont,,44.426212,26.057,,1,99080,0
9908T,Orizont,,44.426212,26.057,,2,99080,0
99081,Orizont A,,44.426212,26.057,2,,99080,1
99082,Orizont B,,44.425735,26.056427,2,,99080,1
99083,Orizont C,,44.425915,26.054802,2,,99080,1
5972,Orlando,"Bd. Lascar Catargiu, Bucuresti",44.449665,26.091034,,,,
3529,Orsova,"Sos. Virtutii, Bucuresti",44.440266,26.035343,,,,
3563,Orsova,"Sos. Virtutii, Bucuresti",44.440144,26.035383,,,,
7249,Orsova,"Sos. Virtutii, Bucuresti",44.439682,26.035225,,,,
7465,Orsova,"Sos. Virtutii, Bucuresti",44.440536,26.035524,,,,
3331,Ostasilor,"Str. Cobalcescu, Bucuresti",44.438602,26.084078,,,,
8368,Ostratu,"DJ 101A, Ilfov",44.61428,26.014997,,,,
7540,Otopeni,"Calea Bucurestilor, Ilfov",44.58395,26.070854,,,,
PV2_445,Ovo Design,,44.501884,25.991625,,,,
3167,Ozana,"Bd. Th.Pallady, Bucuresti",44.410122,26.177588,,,,
3214,Ozana,"Bd. Th.Pallady, Bucuresti",44.410244,26.177038,,,,
6684,Ozana,"Bd. Th.Pallady, Bucuresti",44.41034,26.17704,,,,
6894,Ozana,"Bd. Th.Pallady, Bucuresti",44.409843,26.178366,,,,
8350,Pacii,"Str. Valea Cascadelor, Ilfov",44.432922,26.005577,,,,
7210,Padurarilor,"Str. Caragea Voda-Teghes, Ilfov",44.382557,25.876343,,,,
7214,Padurarilor,"Str. Caragea Voda-Teghes, Ilfov",44.382706,25.877392,,,,
PV1_220,Padurea Blidaru,,44.62973,26.221527,,,,
PV1_250,Padurea Blidaru,,44.629307,26.221361,,,,
PV1_107,Padurii,,44.548775,26.12734,,,,
PV1_23,Padurii,,44.54887,26.128061,,,,
3186,Pajurei,"Bd. Bucurestii Noi, Bucuresti",44.480053,26.043095,,,,
3623,Pajurei,"Bd. Bucurestii Noi, Bucuresti",44.480305,26.042828,,,,
3742,Pajurei,"Str. Pajurei, Bucuresti",44.480534,26.043793,,,,
3747,Pajurei,"Bd. Bucurestii Noi, Bucuresti",44.47977,26.043173,,,,
6457,Pajurei,"Bd. Bucurestii Noi, Bucuresti",44.48061,26.042772,,,,
8518,Palat Snagov,"DN1, Ilfov",44.726913,26.109373,,,,
6260,Palatul Brancovenesc,"Sos. Bucuresti-Targoviste, Ilfov",44.52889,26.000175,,,,
6283,Palatul Brancovenesc,"Sos. Bucuresti-Targoviste, Ilfov",44.52862,26.00055,,,,
PV2_747,Palatul Brancovenesc,,44.529186,26.001326,,,,
PV2_757,Palatul Brancovenesc,,44.528973,26.0001,,,,
8991,Palatul Ghica,"DJ101, Ilfov",44.62703,26.170607,,,,
9004,Palatul Ghica,"DJ101, Ilfov",44.6272,26.169521,,,,
3670,Palatul National al Copiilor,"Bd. Tineretului, Bucuresti",44.409153,26.112967,,,,
3824,Palatul National al Copiilor,"Bd. Tineretului, Bucuresti",44.408504,26.116032,,,,
6037,Palatul Parlamentului,"Bd. Natiunile Unite, Bucuresti",44.430573,26.08613,,,,
6876,Palatul Parlamentului,"Calea 13 Septembrie, Bucuresti",44.424976,26.084154,,,,
7577,Palatul Parlamentului,"Bd. Libertatii, Bucuresti",44.42931,26.090967,,,,
7647,Palatul Parlamentului,"Bd. Natiunile Unite, Bucuresti",44.43042,26.086939,,,,
PV1_17,Paltinului,,44.554916,26.096539,,,,
PV2_732,Paltinului,,44.51048,25.99343,,,,
PV2_771,Paltinului,,44.51022,25.99347,,,,
12054,Panait Cerna,"Bd. Mircea Voda, Bucuresti",44.422375,26.1118,,,,
12056,Panait Cerna,"Bd. Mircea Voda, Bucuresti",44.421806,26.111885,,,,
12063,Panait Cerna,"Spl. Unirii, Bucuresti",44.42222,26.110378,,,,
PV2_479,Panduri,,44.4782,25.97047,,,,
7246,Panselelor,"Sos. T. Vladimirescu-Domnesti, Ilfov",44.398605,25.919044,,,,
PV1_581,Panselelor,,44.514065,26.12755,,,,
PV1_586,Panselelor,,44.514168,26.126915,,,,
12067,Pantelimon,"Terminal Pantelimon, Bucuresti",44.44054,26.183365,,,,
12068,Pantelimon,"Terminal Pantelimon, Bucuresti",44.440144,26.183226,,,,
12069,Pantelimon,"Terminal Pantelimon, Bucuresti",44.44006,26.183601,,,,
12072,Pantelimon,"Terminal Pantelimon, Bucuresti",44.440334,26.183077,,,,
12073,Pantelimon,Terminal Pantelimon,44.440258,26.183521,,,,
12098,Pantelimon,"Str. Vergului, Bucuresti",44.439564,26.181614,,,,
12099,Pantelimon,"Str. Vergului, Bucuresti",44.43946,26.181562,,,,
14718,Pantelimon,,44.44092,26.19236,1,,,
8499,Pantelimon,"Sos. Pantelimon, Bucuresti",44.439964,26.18451,,,,
PV1_4696,Pantelimon,,44.440178,26.183624,,,,
PV1_4697,Pantelimon,,44.44024,26.183273,,,,
PV1_4714,Pantelimon,,44.43996,26.184553,,,,
14718T,Pantelimon,,44.44092,26.19236,,1,14718,0
3297,Papazoglu,"Str. Nerva Traian, Bucuresti",44.42118,26.116657,,,,
3300,Papazoglu,"Str. Nerva Traian, Bucuresti",44.421276,26.116648,,,,
6510,Papazoglu,"Str. Nerva Traian, Bucuresti",44.42077,26.11619,,,,
6530,Papazoglu,"Str. Nerva Traian, Bucuresti",44.421402,26.116955,,,,
PV1_505,Paraul Rece,,44.3801,26.159378,,,,
PV1_519,Paraul Rece,,44.379974,26.159971,,,,
PV1_2719,Parc,,44.34109,26.050531,,,,
PV1_2733,Parc,,44.34136,26.049788,,,,
PV1_3440,Parc,,44.462624,26.32778,,,,
14747,Parc Bazilescu,,44.48722,26.03713,1,,,
14747R,Parc Bazilescu,,44.48722,26.03713,,2,14747,0
14747T,Parc Bazilescu,,44.48722,26.03713,,1,14747,0
PV2_731,Parc Dendrologic,,44.507343,25.994955,,,,
PV2_772,Parc Dendrologic,,44.507206,25.99469,,,,
12184,Parc Drumul Taberei,"Drumul Taberei, Bucuresti",44.422314,26.033667,,,,
99050,Parc Drumul Taberei,,44.42223,26.032837,1,,,
9905R,Parc Drumul Taberei,,44.42223,26.032837,,1,99050,0
9905T,Parc Drumul Taberei,,44.42223,26.032837,,2,99050,0
99051,Parc Drumul Taberei C,,44.422047,26.03334,2,,99050,1
99052,Parc Drumul Taberei D,,44.42211,26.031815,2,,99050,1
99053,Parc Drumul Taberei E,,44.42223,26.032837,2,,99050,1
6265,Parc Industrial,"Sos. Bucuresti-Targoviste, Ilfov",44.518642,26.011726,,,,
6271,Parc Industrial,"Sos. Bucuresti-Targoviste, Ilfov",44.518482,26.01182,,,,
PV2_745,Parc Mogosoaia,,44.523724,26.006197,,,,
PV2_759,Parc Mogosoaia,,44.524094,26.006138,,,,
12218,Parc Teilor,"Drumul Gura Fagetului, Bucuresti",44.42317,26.193956,,,,
12226,Parc Teilor,"Gura Fagetului, Bucuresti",44.422962,26.193853,,,,
PV1_647,Parc Tudor Vladimirescu,,44.48859,26.171314,,,,
6903,Parcul Bazilescu,"Bd. Bucurestii Noi, Bucuresti",44.487732,26.036953,,,,
6906,Parcul Bazilescu,"Bd. Bucurestii Noi, Bucuresti",44.48855,26.036612,,,,
3337,Parcul Carol I,"Str. 11 Iunie, Bucuresti",44.419777,26.09517,,,,
3340,Parcul Carol I,"Str. 11 Iunie, Bucuresti",44.41942,26.094986,,,,
3484,Parcul Carol I,"Bd. Marasesti, Bucuresti",44.41869,26.09604,,,,
3512,Parcul Carol I,"Bd. Marasesti, Bucuresti",44.418842,26.096643,,,,
6288,Parcul Constantin Brancusi,"Drumul Valea Doftanei, Bucuresti",44.418476,26.007746,,,,
6300,Parcul Constantin Brancusi,"Drumul Valea Doftanei, Bucuresti",44.41846,26.006973,,,,
3420,Parcul Drumul Taberei,"Str. Brasov, Bucuresti",44.418407,26.034447,,,,
3421,Parcul Drumul Taberei,"Str. Brasov, Bucuresti",44.41749,26.034424,,,,
3680,Parcul Drumul Taberei,"Drumul Taberei, Bucuresti",44.418186,26.033535,,,,
6709,Parcul Drumul Taberei,"Str. Brasov, Bucuresti",44.41729,26.034334,,,,
7070,Parcul Drumul Taberei,"Str. Brasov, Bucuresti",44.418407,26.03458,,,,
6259,Parcul Mogosoaia,"Sos. Bucuresti-Targoviste, Ilfov",44.524067,26.005014,,,,
6281,Parcul Mogosoaia,"Sos. Bucuresti-Targoviste, Ilfov",44.523743,26.005585,,,,
7422,Parcul Regele Mihai I,"Bd. Aviatorilor, Bucuresti",44.473267,26.088375,,,,
7463,Parcul Regele Mihai I,"Bd. Aviatorilor, Bucuresti",44.473488,26.089252,,,,
PV1_779,Parcul Regina Ana,,44.50024,26.14359,,,,
PV1_784,Parcul Regina Ana,,44.500347,26.143007,,,,
7110,Parcul Sebastian,"Str. Sebastian, Bucuresti",44.415268,26.070732,,,,
7115,Parcul Sebastian,"Str. Sebastian, Bucuresti",44.416004,26.070213,,,,
3669,Parcul Tineretului,"Bd. Tineretului, Bucuresti",44.40969,26.112226,,,,
5974,Parcul Titan,"Bd. N.Grigorescu, Bucuresti",44.42859,26.162222,,,,
12311,Parcului,"Strada principala, Ilfov",44.68291,25.978947,,,,
12313,Parcului,"Strada principala, Ilfov",44.68234,25.979258,,,,
8521,Parcului,"DJ 110 H, Ilfov",44.743687,26.140297,,,,
8542,Parcului,"DJ 110 H, Ilfov",44.74371,26.139587,,,,
8848,Parfumului (Bragadiru),"Str. Parfumului, Ilfov",44.398342,26.005358,,,,
8849,Parfumului 27,"Str. Parfumului, Ilfov",44.400017,26.008484,,,,
PV1_5345,Park Line Residence,,44.521862,26.145468,,,,
11081,Parului,"Str. Drumul Garii, Bucuresti",44.47115,26.171482,,,,
11082,Parului,"Str. Drumul Garii, Bucuresti",44.47072,26.17088,,,,
8359,Pasaj,"DJ 601A, Ilfov",44.455948,25.952843,,,,
8366,Pasaj,"DJ 601A, Ilfov",44.45578,25.953604,,,,
7093,Pasaj Baneasa,"Str. Cpt. Serbanescu, Bucuresti",44.485855,26.094687,,,,
7129,Pasaj Baneasa,"Str. Barbu Vacarescu, Bucuresti",44.48661,26.093813,,,,
6012,Pasaj C.F.R Magurele,"Sos. Magurele, Ilfov",44.362133,26.038414,,,,
7282,Pasaj C.F.R Magurele,"Sos. Magurele, Ilfov",44.361767,26.038103,,,,
6754,Pasaj C.F.R. Otopeni,"Sos. Bucuresti-Ploiesti, Bucuresti",44.529354,26.069794,,,,
7019,Pasaj C.F.R. Otopeni,"Sos. Bucuresti-Ploiesti, Bucuresti",44.5298,26.069912,,,,
PV1_3080,Pasaj C.f.r. Magurele,,44.361774,26.038126,,,,
PV1_3101,Pasaj C.f.r. Magurele,,44.362213,26.038378,,,,
PV1_10,Pasaj C.f.r. Otopeni,,44.52978,26.06989,,,,
PV1_124,Pasaj C.f.r. Otopeni,,44.529358,26.069807,,,,
PV9_440,Pasaj Cfr Chitila,,44.514862,25.97089,,,,
PV9_492,Pasaj Cfr Chitila,,44.515305,25.970657,,,,
PV1_1515,Pasaj Cfr Constanta,,44.489418,26.118773,,,,
PV1_386,Pasaj Cfr Constanta,,44.489487,26.119287,,,,
PV1_1526,Pasaj Cfr Tunari,,44.5347,26.142754,,,,
PV2_729,Pasaj Chitila,,44.49635,26.000273,,,,
PV2_774,Pasaj Chitila,,44.496098,26.000536,,,,
3410,Pasaj Colentina,"Sos. Colentina, Bucuresti",44.47748,26.163282,,,,
3411,Pasaj Colentina,"Sos. Colentina, Bucuresti",44.477665,26.163252,,,,
5930,Pasaj Colentina,"Sos. Colentina, Bucuresti",44.47817,26.16396,,,,
7451,Pasaj Colentina,"Sos. Colentina, Bucuresti",44.47779,26.163216,,,,
PV1_287,Pasaj Colentina,,44.47817,26.16396,,,,
PV1_350,Pasaj Colentina,,44.47837,26.163948,,,,
12146,Pasaj Domnesti,Bretea Pasaj Domnesti,44.40678,25.978783,,,,
3590,Pasaj Grant,"Str. Turda, Bucuresti",44.456966,26.066002,,,,
3594,Pasaj Grant,"Sos. Crangasi, Bucuresti",44.45373,26.052704,,,,
3738,Pasaj Grant,"Calea Grivitei, Bucuresti",44.45629,26.061798,,,,
3932,Pasaj Grant,"Calea Grivitei, Bucuresti",44.455753,26.061928,,,,
7372,Pasaj Grant,"Calea Giulesti, Bucuresti",44.453766,26.057655,,,,
7379,Pasaj Grant,"Calea Giulesti, Bucuresti",44.45138,26.059074,,,,
7631,Pasaj Lujerului,"Bd. Uverturii, Bucuresti",44.436443,26.034311,,,,
7634,Pasaj Lujerului,"Bd. Uverturii, Bucuresti",44.43696,26.03334,,,,
3476,Pasaj Marasesti,"Bd. Marasesti, Bucuresti",44.4226,26.10852,,,,
3483,Pasaj Marasesti,"Bd. Marasesti, Bucuresti",44.4226,26.108418,,,,
6272,Pasaj Marasesti,"Splaiul Independentei, Bucuresti",44.421356,26.110065,,,,
12059,Pasaj Mihai Bravu,"Cal. Vacaresti, Bucuresti",44.40701,26.121717,,,,
12062,Pasaj Mihai Bravu,"Sos. Mihai Bravu, Bucuresti",44.40807,26.121197,,,,
3487,Pasaj Mihai Bravu,"Sos. Mihai Bravu, Bucuresti",44.408077,26.121492,,,,
3489,Pasaj Mihai Bravu,"Sos. Mihai Bravu, Bucuresti",44.407917,26.12135,,,,
12258,Pasaj Otopeni,"Aleea Teisani, Bucuresti",44.53394,26.06956,,,,
5971,Pasaj Otopeni,"Sos. Odai, Bucuresti",44.533848,26.069143,,,,
6556,Pasaj Otopeni,"Bretea Pasaj Otopeni, Bucuresti",44.533524,26.068,,,,
PV1_1857,Pasaj Otopeni,,44.53381,26.069082,,,,
3209,Pasaj Victoria,"Bd. Iancu de Hunedoara, Bucuresti",44.452553,26.091434,,,,
3226,Pasaj Victoria,"Bd. Iancu de Hunedoara, Bucuresti",44.45255,26.091864,,,,
3335,Pasajul Basarab,"Pasajul Basarab, Bucuresti",44.44997,26.068733,,,,
3336,Pasajul Basarab,"Pasajul Basarab, Bucuresti",44.450058,26.068947,,,,
11087,Pasajul Nicolae Grigorescu,"Bd. Nicolae Grigorescu, Bucuresti",44.40036,26.161133,,,,
11092,Pasajul Nicolae Grigorescu,Bd. N. Grigorescu,44.400272,26.160524,,,,
12156,Pasarela,"Sos. Vitan Barzesti, Bucuresti",44.395905,26.218552,,,,
PV1_546,Pasarela,,44.512104,26.139643,,,,
PV1_555,Pasarela,,44.51206,26.139692,,,,
6932,Pascal Cristian,"Bd. Regiei, Bucuresti",44.446327,26.056845,,,,
8994,Pascani,"DJ101, Ilfov",44.640743,26.20109,,,,
9001,Pascani,"DJ101, Ilfov",44.64057,26.200409,,,,
3299,Patinoar,"Bd. Basarabia, Bucuresti",44.433037,26.14902,,,,
3319,Patinoar,"Bd. Basarabia, Bucuresti",44.432945,26.148321,,,,
7408,Patinoar,"Bd. Basarabia, Bucuresti",44.43288,26.146358,,,,
7482,Patinoar,"Bd. Basarabia, Bucuresti",44.432716,26.145805,,,,
12309,Patrana,"Strada principala, Ilfov",44.675224,25.984941,,,,
12315,Patrana,Strada Principala,44.675488,25.98577,,,,
3564,Patriarhia Romana,"Str. 11 Iunie, Bucuresti",44.423664,26.09552,,,,
6766,Pecineaga,"Sos. Salaj, Bucuresti",44.40367,26.073206,,,,
6774,Pecineaga,"Sos. Salaj, Bucuresti",44.4032,26.07281,,,,
6563,Pecinisca,"Sos. Magurele, Bucuresti",44.378365,26.046972,,,,
6564,Pecinisca,"Sos. Magurele, Bucuresti",44.37869,26.04696,,,,
PV1_2160,Pecinisca,,44.378365,26.04698,,,,
PV1_2161,Pecinisca,,44.378696,26.046967,,,,
7173,Peco,"Sos. Alexandriei, Ilfov",44.385788,26.00198,,,,
7174,Peco,"Sos. Alexandriei, Ilfov",44.38582,26.002398,,,,
PV2_816,Peco,,44.38583,26.002382,,,,
12195,Peco Silflor Move,DNCB,44.337147,26.146034,,,,
12310,Pelicanului,"Strada principala, Ilfov",44.679226,25.98189,,,,
12314,Pelicanului,"Strada principala, Ilfov",44.678646,25.98232,,,,
3129,Penes Curcanul,"Sos. Mihai Bravu, Bucuresti",44.412094,26.1279,,,,
3400,Penes Curcanul,"Sos. Mihai Bravu, Bucuresti",44.412277,26.128168,,,,
6054,Penes Curcanul,"Sos. Mihai Bravu, Bucuresti",44.412212,26.12837,,,,
6578,Penes Curcanul,"Sos. Mihai Bravu, Bucuresti",44.41206,26.127623,,,,
6955,Penitenciarul Rahova,"Sos. Alexandriei, Bucuresti",44.394295,26.032816,,,,
6956,Penitenciarul Rahova,"Sos. Alexandriei, Bucuresti",44.39418,26.032068,,,,
8412,Penny,"DJ 101, Ilfov",44.59823,26.059235,,,,
8417,Penny,"DJ 101, Ilfov",44.59826,26.059444,,,,
PV1_533,Pepiniera,,44.568115,26.140976,,,,
PV1_568,Pepiniera,,44.568596,26.140966,,,,
7524,Peris,"Str. Peris, Bucuresti",44.475937,26.151445,,,,
7761,Peris,"DJ 101 B, Ilfov",44.677967,25.997395,,,,
7766,Peris DJ 101B 1,"DJ 101 B, Ilfov",44.679836,26.02918,,,,
8409,Peris DJ 101B 1,"DJ 101 B, Ilfov",44.67979,26.029259,,,,
7767,Peris DJ 101B 2,"DJ 101 B, Ilfov",44.682602,26.030376,,,,
8410,Peris DJ 101B 2,"DJ 101 B, Ilfov",44.68256,26.030443,,,,
7768,Peris DJ 101B 3,"DJ 101 B, Ilfov",44.683235,26.041296,,,,
8401,Peris DJ 101B 3,"DJ 101 B, Ilfov",44.68315,26.04142,,,,
12312,Peris Sat,"Strada principala, Ilfov",44.687687,25.976395,,,,
5931,Perla,"Calea Dorobanti, Bucuresti",44.45367,26.09845,,,,
PV1_658,Perla,,44.45381,26.098278,,,,
8523,Pescari,"Str. Antim Irvireanu, Ilfov",44.73537,26.157263,,,,
8540,Pescari,"DJ 110 H, Ilfov",44.735306,26.157118,,,,
PV1_431,Pescariei,,44.493893,26.276354,,,,
PV1_436,Pescariei,,44.494293,26.27571,,,,
7759,Pescarilor,"DN1, Ilfov",44.675213,26.074585,,,,
8553,Pescarilor,"DN1, Ilfov",44.674694,26.074413,,,,
PV1_2797,Pescarilor,,44.413822,26.260664,,,,
PV1_2803,Pescarilor,,44.414185,26.259338,,,,
14706,Petrache Poenaru,,44.44519,26.04586,1,,,
14706R,Petrache Poenaru,,44.44519,26.04586,,2,14706,0
14706T,Petrache Poenaru,,44.44519,26.04586,,1,14706,0
PV1_310,Petrachioaia Centru,,44.580982,26.313314,,,,
